date,ABI.BR,AD.AS,ADS.DE,ADYEN.AS,AI.PA,AIR.PA,ALV.DE,ASML.AS,BAS.DE,BAYN.DE,BBVA.MC,BMW.DE,BN.PA,BNP.PA,CS.PA,DB1.DE,DG.PA,DHL.DE,DTE.DE,EL.PA,ENEL.MI,ENI.MI,IBE.MC,IFX.DE,INGA.AS,ISP.MI,ITX.MC,KER.PA,MBG.DE,MUV2.DE,NDA-FI.HE,NOKIA.HE,OR.PA,PRX.AS,RACE.MI,RI.PA,RMS.PA,SAF.PA,SAN.MC,SAN.PA,SAP.DE,SGO.PA,SIE.DE,STLAM.MI,SU.PA,TTE.PA,UCG.MI,VOW3.DE,^STOXX50E
2025-11-11,54.8932,35.0500,159.3103,1467.2000,152.7249,207.1719,343.2066,882.6942,41.7791,27.3516,17.9560,82.5591,76.3174,65.6049,36.0311,207.2875,114.9813,42.5764,26.2198,308.1180,8.5126,15.6573,17.1402,33.6213,21.6412,5.4662,48.9893,311.8896,54.9144,520.5432,13.6925,5.8245,349.8275,61.4800,360.0009,78.9547,2141.4219,305.4678,9.1979,84.3349,213.4277,80.2769,242.2498,9.2840,231.4778,53.2695,63.5651,91.5331,5725.7002
2025-11-12,55.1881,35.0016,161.7642,1458.2000,153.3479,208.1538,345.1186,887.5710,41.9421,28.9770,18.3045,84.2042,76.6652,67.2948,36.3613,205.7149,116.4380,43.3244,26.4523,313.2957,8.4965,15.6250,17.3046,35.9484,21.8220,5.5531,49.0187,309.4272,55.5405,523.0247,13.8853,5.9034,350.0237,61.7200,364.6480,78.2434,2178.0527,306.7533,9.4499,85.3577,214.7551,80.7038,245.1874,9.2250,235.4161,53.2310,64.9195,92.4331,5787.3101
2025-11-13,54.7753,35.2339,160.3900,1416.2000,154.1489,206.4355,347.4130,877.3198,42.2969,29.8495,18.2803,83.9584,76.9165,67.5861,36.7481,204.9286,117.1178,43.3244,26.4135,312.5141,8.5136,15.6516,17.3819,35.6110,21.6555,5.5905,48.1044,316.5190,55.8675,530.6601,13.9083,5.8896,352.1813,62.1800,357.4302,76.9144,2142.4119,303.4900,9.4360,85.6513,214.4601,81.4799,222.2745,9.2440,231.0347,54.0877,64.3663,92.7893,5742.7900
2025-11-14,53.7922,35.0113,158.6722,1408.4000,152.2621,202.7535,351.4283,869.9549,41.6832,28.3238,17.8010,83.9016,75.8922,66.8480,36.3142,202.5697,116.0495,42.1641,26.3845,311.5372,8.5354,15.6668,17.4400,35.0255,21.2940,5.4175,47.9078,315.7803,55.6526,521.8794,13.6512,5.7438,352.0832,60.7400,355.9471,76.5026,2134.4915,301.0178,9.1801,84.8463,207.5770,80.1410,225.5548,9.0040,232.0193,54.1262,61.5047,91.5519,5693.7700
2025-11-17,53.0058,34.7886,157.0526,1369.0000,150.9449,203.5390,346.2658,872.2440,40.8202,27.8652,17.5348,82.2565,75.6216,66.3333,36.0783,200.1126,115.0784,41.2243,26.3845,308.3134,8.6333,15.7239,17.5463,34.1175,21.0134,5.3540,46.2562,308.7378,54.6808,515.9619,13.5042,5.6925,347.7190,59.6400,349.7180,76.1469,2103.8008,302.5011,8.9914,85.1304,203.5454,79.5589,218.3578,8.7840,228.4255,54.4150,61.0564,90.3332,5640.9399
2025-11-18,51.8721,34.3530,151.0650,1316.2000,147.6875,200.4462,343.7802,861.4951,40.1778,27.2918,17.0410,80.0441,75.1192,64.7696,35.7198,205.7149,113.3304,40.3613,26.0648,304.2104,8.5602,15.5299,17.4013,32.7331,20.3380,5.1960,45.8039,305.1426,52.8214,510.0445,13.2700,5.5605,344.9729,58.7700,338.3475,73.4140,2059.2498,295.8755,8.6683,82.9427,201.9229,77.5408,213.6087,8.3940,223.0595,53.3947,59.8832,88.7770,5534.7100
2025-11-19,52.1482,33.6948,150.0834,1324.0000,147.2959,199.5625,343.4934,882.3956,41.3284,26.9428,17.1959,80.5546,75.0419,65.1387,35.6632,206.3046,114.4472,40.9942,26.3070,301.5727,8.3006,15.4234,17.3094,32.5247,20.4331,5.2287,46.5314,292.2888,53.2232,507.1813,13.2425,5.1723,343.8941,57.9200,334.6891,73.2643,2088.9504,295.4800,8.8135,81.3895,202.0704,78.8215,214.0494,8.4530,223.6995,53.3273,59.1010,88.8520,5542.0498
2025-11-20,52.0890,33.7723,149.4454,1311.0000,147.4739,200.6916,346.7438,885.5804,41.0120,26.9079,17.3895,79.8172,74.5394,68.0037,35.6443,204.8303,113.4275,40.7736,26.2295,304.0150,8.3548,15.4976,17.4351,32.6587,20.4902,5.2782,46.6789,290.1712,52.8961,506.7995,13.4721,5.1231,345.3652,57.4500,333.7993,73.7697,2086.9705,296.9633,8.8155,80.8024,203.1521,77.9483,216.4973,8.1960,224.8810,53.5872,59.9404,87.8958,5569.9199
2025-11-21,53.6268,34.1885,148.8074,1301.0000,147.6875,199.0716,347.1262,830.0450,41.9901,27.5062,17.1426,80.4412,75.8149,68.4408,35.9839,215.1505,115.7582,41.2339,26.7525,298.9351,8.3501,15.3074,17.3433,31.4530,20.4664,5.2530,45.7548,291.7471,53.2792,508.1357,13.4904,5.0541,354.5351,56.6200,333.4037,76.0159,2102.8110,286.1844,8.6999,81.7494,201.5788,78.8797,214.5879,8.4530,218.8750,53.8760,59.9499,88.7958,5515.0898
2025-11-24,53.0945,34.1014,149.5436,1317.0000,146.3347,196.4206,346.9350,854.7274,42.5079,30.5076,17.4089,82.2943,74.5394,68.3922,36.0783,212.3002,115.9524,42.0202,26.3457,296.6882,8.4223,15.1856,17.4061,32.6140,20.5901,5.2646,45.9416,291.2054,53.7184,507.5630,13.6787,5.1191,358.2618,55.3300,332.9094,75.5436,2088.9504,279.3611,8.7226,81.3990,204.0370,79.1514,218.3578,8.7400,219.3673,53.7990,59.9677,89.5832,5528.6699
2025-11-25,53.7254,34.3337,151.3595,1326.0000,146.3347,198.0897,350.8546,856.2203,42.8723,30.7419,17.7042,82.8616,74.5780,69.7033,36.1349,217.3128,117.5062,42.2312,26.7525,301.5727,8.3434,15.1566,17.4400,33.2938,21.0229,5.3265,46.7379,293.8648,54.4005,515.5802,13.8119,5.1507,360.1252,55.3100,330.0420,75.7750,2104.7908,283.1189,8.9282,81.8157,201.4313,82.4696,222.2745,9.0470,220.3026,54.0685,61.6367,91.1207,5573.9102
2025-11-26,52.6608,34.4111,155.9238,1340.2000,146.8509,201.1335,356.9731,904.9880,42.7860,30.2733,18.0092,82.6347,74.8872,70.2569,36.5500,217.7059,118.5259,42.2312,26.7816,305.8712,8.3938,15.4524,17.6672,34.5243,21.3035,5.3990,47.2393,294.3573,53.7277,518.2526,13.9909,5.1467,366.6961,55.4000,329.0533,73.4811,2129.5415,285.8878,9.1030,81.6642,203.2504,83.5368,223.3516,8.9490,223.7979,54.5402,62.3004,90.9894,5655.5801
2025-11-27,52.9565,34.5273,156.6600,1345.8000,146.4415,200.4462,355.4435,892.9454,42.7860,30.5325,17.9366,83.1074,74.7906,71.2767,36.7293,221.6374,118.7687,43.1518,26.6654,305.8712,8.4603,15.3982,17.6140,35.4373,21.3892,5.3913,47.2393,291.7471,54.3164,519.2070,14.0369,5.1763,365.4212,53.7800,333.8981,74.9461,2091.9204,285.7889,9.1307,81.3422,203.5454,83.2652,222.8131,9.0140,224.6841,54.3380,62.5835,91.1019,5653.1699
2025-11-28,52.2664,34.5079,157.4453,1340.6000,146.9577,200.7407,355.9214,899.1160,43.0545,30.3979,17.9753,83.2398,74.4041,71.5681,36.7010,226.5518,118.7201,42.9887,26.8881,301.5727,8.4679,15.5935,17.5850,36.0526,21.2607,5.4009,47.4359,288.3982,54.3444,519.2070,13.9955,5.1645,368.3634,54.2600,333.9970,74.7726,2079.0500,287.0744,9.1327,81.2191,205.0695,83.3816,223.5475,9.1930,227.4409,54.6749,62.5542,92.2269,5668.1699
2025-12-01,52.9368,34.7015,158.1814,1347.4000,147.6697,189.0861,353.4359,922.3055,42.9010,30.3829,18.1641,84.5067,74.7906,71.3253,36.4368,219.7700,119.0115,43.5929,26.7525,299.9120,8.4689,15.6379,17.3529,35.1297,21.4082,5.3903,48.4584,294.9975,55.1947,515.5802,14.1149,5.1999,370.6681,53.8300,331.7229,75.8135,2125.5813,282.9211,9.1841,82.0051,205.4137,82.8577,221.4912,9.2250,226.4071,54.5883,63.2765,93.3143,5667.4800
2025-12-02,52.3059,34.6434,157.5434,1352.0000,146.2101,187.0438,355.4435,934.6466,43.3038,34.0524,18.2174,84.6769,74.1142,72.9180,36.4085,221.0477,118.3317,43.1709,26.6557,300.3027,8.5107,15.6476,17.4931,35.5068,21.7744,5.4154,48.2421,290.0726,55.3442,513.6713,14.2343,5.2334,364.5876,52.2500,327.5702,74.3871,2096.8708,286.9756,9.3184,81.5884,204.3812,82.1591,222.5683,9.1290,226.7025,54.4054,63.8035,94.8705,5686.1699
2025-12-03,52.2862,34.1982,156.8072,1363.8000,145.7473,194.5256,349.1338,958.8315,42.4024,34.1521,18.0915,84.3176,74.0369,72.1119,36.0311,220.1631,115.9524,43.1422,26.3457,301.6704,8.4062,15.8061,17.4158,36.4644,21.4367,5.3971,52.5187,289.4817,53.8679,508.1357,14.2343,5.1979,362.1357,51.8300,336.2711,74.8304,2083.0103,293.4034,9.2048,81.1054,203.0537,81.3053,223.9881,9.8320,225.9641,54.9059,63.8523,96.4173,5694.5601
2025-12-04,51.7933,33.5787,158.6722,1330.6000,145.2489,193.4455,350.6634,952.7604,41.0120,33.4791,18.4885,88.0996,73.5538,73.5105,36.3802,216.7231,116.0495,43.6408,26.5298,296.1997,8.3862,15.8042,17.3336,36.2213,21.6032,5.4319,53.9147,290.9099,56.4562,510.2354,14.1516,5.2314,361.6944,51.9500,334.6891,73.9244,2099.8408,290.7333,9.3688,80.0921,206.6428,81.8292,225.4079,10.1840,233.8900,55.0407,64.1354,98.8547,5718.0801
2025-12-05,51.9707,33.8884,161.2734,1349.4000,145.1243,193.1313,350.5678,947.0873,41.9325,33.2098,18.2755,91.2007,73.6117,73.2191,36.3708,218.4922,117.1178,43.7079,26.6944,295.6136,8.3396,15.5645,17.3771,37.2186,21.5366,5.4270,53.9344,291.0576,57.5588,507.3721,14.1516,5.1487,365.5683,52.1200,336.5677,74.0979,2143.4016,289.6455,9.3471,80.4993,209.6911,84.1578,228.5902,10.4140,231.8716,54.2899,63.4912,100.2140,5723.9302
2025-12-08,51.0244,33.6948,157.3962,1334.0000,143.7537,194.4863,353.3403,958.6324,41.5298,34.7704,18.3578,91.8436,73.5151,74.2194,36.6255,219.9666,117.4577,44.0627,26.2392,296.1997,8.3292,15.5316,17.3578,37.3228,21.8362,5.4367,52.9906,287.5117,57.4653,509.8536,14.2022,5.1999,358.3109,51.3400,324.8017,72.4980,2110.7310,291.7222,9.3767,79.1734,206.5937,82.2561,229.4715,10.2800,233.9393,54.2129,63.6083,99.6984,5725.5898
2025-12-09,51.2412,33.7142,156.9545,1318.6000,141.0836,191.8942,363.9519,948.3812,41.4723,36.2063,18.3336,92.1084,73.1093,75.3072,36.8236,220.1631,116.8750,44.0148,26.0067,279.6899,8.2902,15.5703,17.2804,37.2186,21.9599,5.4831,53.3838,282.1929,57.0729,516.1528,14.2205,5.2748,361.1060,51.5700,321.1433,71.0330,2097.8606,291.5244,9.4103,78.8230,206.4953,81.7904,229.1778,10.0980,230.6409,54.3958,64.1647,100.1671,5718.3198
2025-12-10,52.2467,33.2786,158.4268,1333.8000,141.2973,190.4607,362.4223,941.5139,41.3668,36.5104,18.3771,90.4443,72.5875,74.7925,37.0218,215.7402,113.2333,43.8901,26.0164,278.4199,8.2522,15.4794,17.2272,36.4297,21.8743,5.4473,53.7771,284.4583,56.7552,521.8794,14.2894,5.2275,363.6559,52.0000,307.0043,70.6668,2107.7610,290.7333,9.4864,78.3021,207.4295,81.0142,226.7788,10.1700,229.9024,53.7316,65.1602,100.1202,5708.1201
2025-12-11,53.3508,33.7239,161.2243,1331.0000,141.0303,189.7734,367.1068,936.4382,42.7284,36.2262,18.8080,90.2931,73.2059,76.4047,37.6539,211.4156,116.3409,45.0696,26.0745,278.3222,8.2845,15.3731,17.1257,36.2907,22.3499,5.5344,54.1507,287.4625,57.1383,533.3325,14.4088,5.3260,364.7837,53.0500,310.8604,72.7293,2109.7410,288.0633,9.6613,79.2113,205.8070,84.5459,233.8778,10.0200,235.4654,53.7508,66.7219,100.4483,5753.9600
2025-12-12,53.3705,33.4722,164.4145,1333.8000,141.1549,190.5000,363.6651,920.9121,42.9969,36.3957,18.5950,90.8982,73.5344,75.8414,38.0973,210.9241,115.8553,45.0504,25.9680,275.5869,8.2892,15.4060,17.2901,36.0129,22.0693,5.4812,54.8192,291.7471,57.6429,532.5689,14.1654,5.1920,362.9203,53.2500,309.6740,73.4425,2112.7109,288.0633,9.5170,78.9082,204.7254,83.7309,232.1153,10.0400,231.7731,53.5102,65.8630,101.8077,5720.7100
2025-12-15,54.1986,33.5884,163.1875,1352.0000,142.0271,192.5619,366.4375,926.5850,42.4312,35.8971,18.9387,89.9905,74.4428,76.8028,38.4370,212.6933,116.6808,45.0504,25.7258,275.9776,8.4261,15.3480,17.5125,35.5812,22.1882,5.5972,53.6788,299.4791,56.9514,530.4692,14.1608,5.1999,366.0096,52.9000,310.4649,73.5196,2130.5315,289.7444,9.7552,76.3323,206.1512,85.0504,234.1716,10.1120,238.9607,53.4236,67.3758,100.6827,5752.5200
2025-12-16,54.0803,33.5593,165.4451,1350.4000,141.8669,189.4592,366.4375,904.2913,42.6901,34.9548,18.6918,89.1207,74.3848,76.5892,38.2577,213.6762,116.9721,44.8011,25.9002,271.7769,8.3444,15.0792,17.3819,35.7251,22.2405,5.5914,53.6394,305.2411,56.5590,532.3781,14.2251,5.1999,366.5000,52.4600,310.9593,74.1172,2137.4617,290.4367,9.6998,76.6543,203.2012,86.5057,232.5559,10.1100,235.5638,52.4610,67.8346,100.0265,5717.8301
2025-12-17,54.7901,33.5593,161.9605,1329.6000,141.8134,186.9456,368.6364,869.8553,42.4983,35.0047,18.5805,88.3832,74.8486,77.7741,38.6728,213.3813,116.2923,44.8011,26.2682,267.3808,8.1951,15.1160,17.3529,34.8270,22.2881,5.6369,53.8754,308.2945,56.1385,524.3609,14.2343,5.2354,368.4615,51.4800,307.8942,73.9244,2094.8906,290.4367,9.7532,77.7718,203.5946,84.1384,227.8069,10.0260,227.4409,53.0674,68.8106,98.1985,5681.6699
2025-12-18,54.5535,33.7819,163.9728,1370.2000,142.1339,190.5196,368.9232,888.4667,42.2298,35.1991,18.9436,87.9861,75.6216,77.9294,38.5219,217.0179,116.7779,44.8011,26.4813,269.9208,8.1961,15.1972,17.3529,35.2190,22.6163,5.6891,55.2518,305.6351,55.7647,525.5062,14.3950,5.3497,368.6576,52.3200,313.8267,74.0787,2122.6113,298.0511,9.8757,77.7528,205.9545,85.2638,230.8913,10.0020,230.5424,53.3562,69.2010,97.9641,5741.7100
2025-12-19,54.6915,33.6851,162.0587,1377.4000,141.9559,192.2869,372.3648,897.3245,41.9613,35.7775,19.1469,88.5156,75.1385,78.2791,38.8710,216.3299,116.3409,44.7627,26.5201,268.4554,8.3063,15.3673,17.6092,35.5366,22.7637,5.7181,54.7012,298.0016,55.9142,530.4692,14.5328,5.3773,363.8520,53.5400,319.1658,73.4425,2081.0303,302.8966,9.8510,78.0180,205.3154,83.5174,231.0872,9.9050,232.2162,53.7220,68.7716,97.5422,5760.3501
2025-12-22,53.3508,33.5884,163.7274,1374.6000,142.4009,192.1691,373.2252,891.7510,41.9325,35.3537,19.1517,87.7970,74.3848,77.9392,38.7766,218.0991,116.4380,44.6669,26.5394,266.3062,8.2731,15.5161,17.4786,36.3900,22.7542,5.6871,55.2124,300.5626,55.5405,535.0504,14.5465,5.4206,359.3897,52.8500,316.2985,71.3221,2085.9805,298.8422,9.8204,77.2604,205.0695,83.4010,231.7236,9.4460,232.9054,53.8471,68.1664,97.6360,5743.6899
2025-12-23,53.4888,33.4141,161.3716,1363.2000,142.2585,193.1510,373.7988,898.9169,41.8462,35.8373,19.1420,87.6079,73.9016,78.2888,38.7860,219.9666,116.3409,44.6764,26.6169,263.8639,8.3358,15.4272,17.6285,36.4396,22.7590,5.6765,55.1731,294.9482,55.4097,536.7684,14.6659,5.4364,355.5648,52.7200,316.2985,70.2620,2061.2297,297.0622,9.8826,77.8665,204.2337,83.5951,232.8497,9.4050,232.3147,53.7605,68.2640,97.2610,5749.2798
2025-12-24,53.6071,33.4625,161.3716,1368.0000,142.4187,192.4048,373.7988,894.7368,41.8462,35.8373,19.1227,87.6079,74.2881,78.2014,38.8143,219.9666,116.1952,44.6764,26.6169,263.8639,8.3358,15.4272,17.6866,36.4396,22.7685,5.6765,55.1338,299.0358,55.4097,536.7684,14.6659,5.4364,356.7907,52.3800,316.2985,70.5125,2074.1001,295.9744,9.8698,77.2888,204.2337,83.4204,232.8497,9.4050,231.6255,53.5294,68.2640,97.2610,5749.2798
2025-12-29,54.1000,33.5884,165.1507,1374.8000,142.8103,192.4440,371.6956,902.4999,42.3928,36.3110,19.1614,88.4399,74.1529,77.9100,38.5502,220.3597,116.4380,44.7436,26.8300,264.9385,8.3786,15.4427,17.7252,36.4595,22.6210,5.6446,55.2714,294.5050,55.8582,535.2413,14.6016,5.4955,358.2618,52.6400,315.3098,70.1270,2080.0403,291.0300,9.8471,77.8854,204.9712,83.8279,232.1153,9.4150,232.6593,53.8567,67.6686,96.6048,5751.7100
2025-12-30,54.1394,33.8207,165.9359,1380.2000,142.9527,195.3307,373.3208,914.0449,42.6038,36.9043,19.4422,88.0617,74.4234,78.7647,38.8143,219.8683,116.9721,44.8107,26.7913,264.5478,8.4385,15.6012,17.8461,37.4419,22.8541,5.7248,55.6647,295.9825,56.1291,536.5775,14.7715,5.4896,359.8801,52.8400,315.1120,70.4162,2100.8308,294.0956,10.0052,78.6052,204.8729,84.2742,234.1716,9.4610,232.3147,54.2899,69.2205,97.0735,5796.2202
2025-12-31,54.1197,33.7529,165.9359,1375.0000,142.6323,194.8005,373.3208,917.0306,42.6038,36.9043,19.4132,88.0617,74.1915,78.4636,38.6445,219.8683,116.5836,44.8107,26.7913,263.6685,8.4385,15.6012,17.8558,37.4419,22.8398,5.7248,55.3894,296.4749,56.1291,536.5775,14.7715,5.4896,359.5368,52.8500,315.1120,70.4547,2100.8308,294.0956,9.9498,78.3400,204.8729,84.3712,234.1716,9.4610,231.2808,54.3290,69.2205,97.0735,5796.2202
2026-01-02,53.6268,33.7529,164.3163,1397.2000,141.5109,200.0043,370.6440,981.6228,42.9394,37.8914,19.7327,91.0684,73.4765,79.5611,38.6351,215.1505,117.6519,44.9833,26.9463,259.3701,8.5554,15.8158,18.0153,37.9728,23.2917,5.7587,55.3894,300.0208,57.8671,515.7711,15.0287,5.4423,357.6734,53.8000,312.7390,70.3391,2083.0103,303.7867,10.1296,77.9612,198.5797,84.4294,236.0810,9.7150,233.3977,54.8274,69.3377,99.7921,5796.2202
2026-01-05,53.2128,33.2496,166.7703,1443.8000,139.7308,204.2263,375.4240,1048.2054,42.0860,38.0909,19.9651,88.5156,71.8918,79.5125,38.5124,218.3940,117.7976,45.3861,26.6072,257.3186,8.6172,16.0459,18.0057,39.6052,23.5247,5.8399,55.2714,300.4148,56.4749,515.3893,15.0975,5.4817,356.3004,54.7200,317.7816,70.7824,2091.9204,309.3244,10.2028,76.8910,202.7587,82.7024,239.5081,9.6080,237.2376,54.5244,69.6890,96.8860,5923.6899
2026-01-06,54.1592,33.2012,160.7336,1465.4000,140.1581,205.6009,374.0856,1055.9686,42.9969,37.9313,19.7036,87.9672,72.5488,78.2499,38.2483,217.1162,116.9235,46.3354,26.5394,270.8000,8.7455,15.9067,18.1314,41.5056,23.5580,5.7809,56.0776,310.8062,57.4186,507.5630,15.0975,5.4817,361.5963,54.7100,314.6176,70.7053,2120.6313,309.2256,10.1870,77.9328,198.6780,80.8202,242.3967,9.4080,236.9422,53.7915,69.3279,96.6516,5931.7900
2026-01-07,53.6663,32.9108,157.9851,1460.0000,138.7874,209.8720,367.8716,1046.8123,42.3449,38.2305,19.2389,87.9861,72.4136,77.4050,38.0218,210.2361,120.6624,46.3066,26.4426,266.2085,8.8121,15.1662,18.3683,41.8133,22.9038,5.7113,56.2349,299.7253,56.4001,503.9362,14.8817,5.6827,349.1410,54.3400,314.0244,69.3752,2080.0403,319.0156,10.0091,78.3684,204.9220,81.5770,250.9156,9.2730,240.6837,52.2962,68.6642,95.8079,5923.5698
2026-01-08,55.0661,32.6591,162.3531,1437.6000,138.5916,211.2957,373.0340,1008.1963,42.4983,39.4220,19.4325,87.5512,73.6311,80.1244,38.1539,210.1378,120.1768,46.0861,27.4209,266.4039,8.8130,15.2049,18.3151,40.2503,23.0858,5.7480,55.8220,305.1426,56.0264,508.3265,14.9414,5.4915,355.9081,53.3200,317.7816,71.3029,2115.6812,316.0489,10.0901,78.5010,203.0537,80.1410,246.5583,9.4170,230.7885,52.1691,69.0448,95.4330,5904.3198
2026-01-09,55.7561,32.5236,163.5801,1451.6000,141.3329,211.1975,365.4815,1076.4709,43.0928,38.7689,19.8005,87.0028,74.2302,84.6890,37.7294,208.7618,117.5062,46.1053,27.5080,271.4838,8.7949,15.5297,18.2764,41.2327,23.3684,5.7326,55.5074,312.6284,56.4095,502.7909,15.0057,5.5172,378.4159,53.7800,322.0332,71.8426,2194.8831,313.7744,10.1296,79.9689,208.8061,82.0815,248.9083,9.3970,231.8224,53.8696,69.0156,97.3547,5997.4702
2026-01-12,56.2687,32.5817,162.5985,1428.8000,141.3507,212.2285,363.2827,1081.2482,42.9298,39.5965,20.0522,85.5468,74.7520,84.4754,37.5029,210.3344,118.5259,46.3929,27.7889,269.6277,8.8149,15.5432,18.0294,41.3468,23.5743,5.7925,56.2546,309.5258,55.8582,501.0729,15.0195,5.4994,384.8397,55.7700,319.5614,71.9583,2195.8730,315.4555,10.2146,78.0464,209.5436,84.2354,252.9719,8.9900,233.1516,54.0553,69.4548,96.0892,6016.2998
2026-01-13,56.5645,32.5526,159.7520,1397.8000,140.5853,216.2050,363.0915,1097.3713,42.7476,38.8337,20.3427,83.6369,74.9646,84.3977,36.7953,205.4201,113.1847,45.9039,27.1012,271.5815,8.7170,15.8777,17.8873,42.2102,23.9287,5.7916,56.1562,305.8174,55.9329,495.5373,15.1710,5.5093,383.8590,55.4700,307.4987,72.7486,2215.6736,322.1800,10.3589,76.2376,209.8877,81.1695,256.3011,8.6740,234.7762,55.2477,69.7378,95.7142,6029.8301
2026-01-14,58.1220,33.0850,157.1999,1382.2000,143.7893,211.5412,362.2311,1079.0585,43.9366,41.5509,20.3427,85.9060,73.7084,84.4948,36.8802,207.8772,113.3789,45.7504,27.2271,272.9492,8.8605,16.1618,17.9951,41.0839,23.9766,5.7751,55.3108,307.7952,56.7178,503.5544,15.2996,5.5546,383.9080,55.4800,304.3347,72.7486,2217.6536,316.6422,10.3648,78.1790,202.6604,81.9457,253.6573,8.7690,227.4409,55.7656,69.6890,97.2141,6005.0498
2026-01-15,58.4178,33.0560,159.3593,1413.6000,143.0595,210.9521,365.2903,1143.9495,44.3873,41.9747,20.2458,85.1686,73.9403,84.8638,37.1350,208.2704,112.8934,46.2395,26.9850,275.4892,8.8358,15.8951,17.9265,41.2873,23.9431,5.8051,54.7209,298.0545,55.4470,500.1185,15.4924,5.7398,379.6909,54.2200,302.9505,73.2498,2213.6934,315.2578,10.4142,77.3077,202.1688,82.4502,255.4199,8.6480,230.5916,55.4529,70.6260,96.4173,6041.1401
2026-01-16,58.2403,32.7656,156.9054,1392.2000,141.7066,213.4558,363.8564,1161.6649,42.7572,41.3964,20.2846,83.8827,72.8967,84.6987,37.0501,207.4841,114.0587,45.8559,26.2004,264.7431,8.9404,16.0188,18.2010,41.6098,23.9910,5.7432,54.9175,285.4955,54.9611,502.9818,15.4327,5.6236,377.4352,53.3800,296.7214,72.1703,2168.1523,317.1367,10.4103,76.5027,198.7763,81.4411,254.8324,8.3870,231.5270,55.5115,70.8895,95.0580,6029.4502
2026-01-19,57.8657,32.1848,148.7583,1371.0000,139.5172,206.5828,362.6135,1115.0870,42.2586,44.2731,20.2652,81.0085,71.5439,84.3491,37.1444,206.6978,112.7477,44.5326,26.7138,260.0540,8.8283,15.9183,18.2108,40.3247,23.6270,5.7036,55.0158,273.7770,53.7651,500.1185,15.1159,5.5566,373.6103,52.3300,289.2070,70.6860,2091.9204,313.8733,10.3688,74.8075,192.6896,79.9664,250.6708,8.2230,226.5548,54.8372,69.8061,92.4331,5925.8198
2026-01-20,57.6686,32.0009,150.1816,1381.4000,138.5560,204.1772,357.2599,1134.5939,41.8271,42.7924,20.1200,81.3867,71.1187,83.9315,36.6821,211.7104,111.4367,44.2641,25.9777,261.0309,8.7085,15.8293,18.0490,40.1659,23.3013,5.5643,54.5636,266.6569,53.1204,499.7367,15.0746,5.4640,376.9448,51.0700,286.4385,71.4571,2067.1699,312.7855,10.2047,73.8984,190.7623,78.8409,248.4187,8.0840,225.4718,55.6093,69.5133,91.2707,5892.0801
2026-01-21,57.8460,31.7686,149.6417,1408.2000,138.6094,203.6372,351.9062,1149.3239,43.4860,42.5630,20.1974,82.0107,65.1278,83.2905,35.8519,205.7149,111.4852,44.1107,25.4837,261.6170,8.6120,15.9608,17.9706,40.7663,23.1145,5.5885,54.5243,271.6509,53.9707,484.0842,15.1572,5.4108,377.9746,50.7200,283.1757,73.4233,2077.0703,312.0933,10.2008,74.2488,187.8517,79.2484,247.8312,8.2410,224.1425,56.4400,68.7032,92.6768,5882.8799
2026-01-22,58.4769,31.8751,149.6417,1431.0000,139.9088,202.9990,353.7227,1170.8214,44.6079,44.0388,20.6428,83.1263,65.9588,85.8059,36.1255,210.3344,114.1558,44.8299,26.0067,261.8124,8.8020,15.9183,18.0490,42.2598,23.4881,5.6514,54.3473,276.9415,54.9518,487.5201,15.5613,5.4758,379.7889,50.7000,285.2520,73.7509,2109.7410,302.6000,10.5051,75.5368,186.6718,82.2561,252.6292,8.3960,226.8994,55.9415,70.7334,98.7141,5956.1699
2026-01-23,58.0432,31.8751,141.1020,1396.8000,140.2827,203.0481,347.8910,1172.6128,44.2051,44.4277,20.4104,82.8427,65.2630,85.6020,35.5782,209.7447,114.1558,44.1107,26.2101,258.9794,8.7864,16.2334,17.9951,41.9720,23.1241,5.5972,54.0720,271.8981,54.4753,484.4659,15.2720,5.6176,378.8082,50.2400,281.0993,72.7871,2108.7510,306.9511,10.3530,75.1106,194.6169,80.7232,249.1041,8.2870,228.2778,56.6648,70.0404,98.9015,5948.2002
2026-01-26,58.1615,31.8654,144.2430,1393.6000,140.0513,198.7279,349.3250,1172.4137,44.4353,46.2325,20.6525,82.7103,63.7749,85.9904,35.7669,209.3515,113.7674,44.4175,26.0551,251.3594,8.8810,16.2160,18.2990,41.5354,23.3875,5.6717,53.4232,269.4753,54.1202,483.7024,15.4327,5.6965,377.4842,49.7500,281.4948,72.7100,2118.6514,304.2811,10.5269,75.6504,197.5964,81.3635,249.2510,8.1130,228.7209,57.5639,70.6065,97.6360,5957.7998
2026-01-27,57.9840,31.3620,144.3412,1334.8000,139.6774,195.7823,349.2294,1211.8258,44.2051,46.6015,20.9430,82.0674,63.9296,87.5541,35.6254,203.5526,115.3212,45.0984,26.1423,251.0664,9.0154,16.3842,18.3823,41.9968,23.8090,5.7577,53.5018,271.4531,53.1951,487.7110,15.6302,5.7950,372.6786,50.2400,278.5286,70.2812,2108.7510,305.8633,10.6593,75.5273,192.2766,82.1203,248.1249,8.1570,231.3301,57.9939,72.1096,95.9017,5994.5898
